"lon";"lat";"species";"datasetKey";"reference"
-83.0779;24.61877;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.10196;24.63517;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.10301;24.64025;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.03122;24.64845;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.07762;24.61564;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.08408;24.62024;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.08522;24.65571;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.06285;24.6184;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.06005;24.6363;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.03122;24.64689;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.03093;24.67968;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.9858;24.70735;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.03193;24.68158;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.04323;24.68292;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.05065;24.68611;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.9822;24.71599;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.01753;24.68021;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.99427;24.71374;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.00546;24.69488;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.09585;24.66305;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.98588;24.72056;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.99313;24.67472;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.00791;24.68947;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.98484;24.70807;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.98482;24.7081;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.98757;24.65786;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.98837;24.67036;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.00536;24.70084;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.7916;24.73307;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.83739;24.66384;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.82287;24.67193;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.93415;24.663;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.89919;24.67931;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.87493;24.70891;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.93205;24.63887;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.88388;24.71119;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.85453;24.6332;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.92896;24.64454;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.9046;24.6801;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.84983;24.71836;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.92975;24.64171;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.86568;24.71573;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.91073;24.60205;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.90158;24.62318;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.9668;24.63298;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.96698;24.64062;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.96938;24.64275;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.90621;24.70901;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.10137;24.62966;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.03131;24.64839;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.07799;24.6455;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.07909;24.61691;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.06636;24.6143;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.06009;24.6363;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.03184;24.68164;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.03258;24.68204;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.05077;24.68611;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.98219;24.7159;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.01771;24.68031;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.03402;24.68103;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.03372;24.6811;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.98349;24.72132;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.09313;24.66891;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.98498;24.72409;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.00241;24.65111;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.01347;24.68596;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.01801;24.69927;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.9875;24.65782;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.98837;24.67028;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.00539;24.70084;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.84185;24.71839;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.90735;24.58754;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.83729;24.66353;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.93407;24.66306;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.93079;24.64285;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.88069;24.70632;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.862;24.71584;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.90618;24.68403;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.07493;24.64544;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.02843;24.64939;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.06002;24.62245;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.99329;24.7133;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.99318;24.68785;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.96174;24.63976;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.89918;24.62669;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.88404;24.68837;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.92976;24.64182;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.85909;24.71781;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.96701;24.64076;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.9653;24.64187;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.90632;24.70905;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.10155;24.6296;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.0776;24.64562;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.079;24.61696;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.06645;24.6145;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.09573;24.63216;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.06589;24.63496;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.03123;24.64678;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.01755;24.67742;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.03253;24.68197;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.01206;24.68235;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.98454;24.71949;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.98332;24.72103;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.09311;24.66895;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.98505;24.72407;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.00238;24.65105;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.01354;24.68603;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.01801;24.69912;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.01095;24.65258;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.99015;24.66102;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.99678;24.68494;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.00635;24.7004;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.82781;24.72324;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.84165;24.71834;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.90728;24.58768;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.86662;24.61675;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.88938;24.57837;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.96174;24.64361;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.93093;24.64292;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.88085;24.70633;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.86214;24.71559;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.90194;24.7117;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.07486;24.64557;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.02863;24.64929;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.06002;24.62232;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.9903;24.6651;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.00756;24.65174;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.99164;24.67744;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.0326;24.68495;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.01446;24.6977;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.96125;24.63445;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.95759;24.6376;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.89927;24.62664;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.8841;24.68836;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.9023;24.61355;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.90234;24.61347;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.90253;24.61098;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.85932;24.71788;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.9652;24.64182;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.96605;24.64349;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.07785;24.61866;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.10195;24.63512;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.10308;24.64031;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.07749;24.6157;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.08431;24.62025;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.08521;24.65575;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.06291;24.61827;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.09574;24.63236;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.0661;24.63496;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.85211;24.6625;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.93297;24.664;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.93291;24.66394;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.85198;24.66254;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.89718;24.6833;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.89729;24.68342;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.88623;24.68882;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.88634;24.68876;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.85414;24.62622;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.85406;24.62615;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.96163;24.63984;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.85458;24.63329;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.90627;24.68389;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.10143;24.65384;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.99314;24.71316;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.99182;24.6774;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.99322;24.68811;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.0309;24.6795;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.98592;24.70742;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.01771;24.67744;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.04343;24.68281;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.01199;24.68239;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.99437;24.7137;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.98462;24.71959;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.00538;24.69482;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.09575;24.66322;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.98568;24.72071;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.99315;24.67477;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.00797;24.68938;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.01105;24.65258;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.99008;24.66113;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.99685;24.68494;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.00645;24.70028;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.82784;24.7232;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.79132;24.73314;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.86659;24.61663;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.82665;24.67706;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.88947;24.57844;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.82294;24.67188;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.96164;24.64354;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.89917;24.67926;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.85839;24.629;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.85831;24.62889;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.87489;24.70883;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.93212;24.63895;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.88369;24.71135;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.90185;24.71177;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.10151;24.65378;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.10264;24.65097;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-82.99037;24.66521;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.0078;24.65174;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.03263;24.68483;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-83.01459;24.69763;"Epinephelus itajara";"20e8d7fb-9b3b-43c6-a81d-8ebcd6c0ab11";"GBIF"
-80.16055;25.33348;"Epinephelus itajara";"ccddb599-33cb-4206-bbb9-d8dc641c70cd";"GBIF"
-80.16248;25.3271;"Epinephelus itajara";"ccddb599-33cb-4206-bbb9-d8dc641c70cd";"GBIF"
-80.16028;25.33333;"Epinephelus itajara";"ccddb599-33cb-4206-bbb9-d8dc641c70cd";"GBIF"
-80.14986;25.40145;"Epinephelus itajara";"ccddb599-33cb-4206-bbb9-d8dc641c70cd";"GBIF"
-80.16349;25.39788;"Epinephelus itajara";"ccddb599-33cb-4206-bbb9-d8dc641c70cd";"GBIF"
-80.15313;25.37597;"Epinephelus itajara";"ccddb599-33cb-4206-bbb9-d8dc641c70cd";"GBIF"
-80.15292;25.39;"Epinephelus itajara";"ccddb599-33cb-4206-bbb9-d8dc641c70cd";"GBIF"
-80.15293;25.38968;"Epinephelus itajara";"ccddb599-33cb-4206-bbb9-d8dc641c70cd";"GBIF"
-80.1341;25.39676;"Epinephelus itajara";"ccddb599-33cb-4206-bbb9-d8dc641c70cd";"GBIF"
-80.13332;25.40374;"Epinephelus itajara";"ccddb599-33cb-4206-bbb9-d8dc641c70cd";"GBIF"
-80.13344;25.40367;"Epinephelus itajara";"ccddb599-33cb-4206-bbb9-d8dc641c70cd";"GBIF"
-80.12966;25.40483;"Epinephelus itajara";"ccddb599-33cb-4206-bbb9-d8dc641c70cd";"GBIF"
-80.12937;25.40409;"Epinephelus itajara";"ccddb599-33cb-4206-bbb9-d8dc641c70cd";"GBIF"
-80.13537;25.38145;"Epinephelus itajara";"ccddb599-33cb-4206-bbb9-d8dc641c70cd";"GBIF"
-80.17637;25.37437;"Epinephelus itajara";"ccddb599-33cb-4206-bbb9-d8dc641c70cd";"GBIF"
-80.13045;25.38954;"Epinephelus itajara";"ccddb599-33cb-4206-bbb9-d8dc641c70cd";"GBIF"
-80.1751;25.37055;"Epinephelus itajara";"ccddb599-33cb-4206-bbb9-d8dc641c70cd";"GBIF"
-80.6169;24.89754;"Epinephelus itajara";"ccddb599-33cb-4206-bbb9-d8dc641c70cd";"GBIF"
-80.61732;24.89779;"Epinephelus itajara";"ccddb599-33cb-4206-bbb9-d8dc641c70cd";"GBIF"
-80.61816;24.90045;"Epinephelus itajara";"ccddb599-33cb-4206-bbb9-d8dc641c70cd";"GBIF"
-80.55423;24.94223;"Epinephelus itajara";"ccddb599-33cb-4206-bbb9-d8dc641c70cd";"GBIF"
