"lon";"lat";"species";"datasetKey";"reference";"ID";"sst_mean";"sst_range";"ph_mean";"dissolved_oxygen";"bathymetry_mean";"cell";"sp"
-82.978904;24.709932;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";190;26.5268414718848;10.9216363577202;8.06245463953071;208.150464621479;-33.75;2193647;1
-82.273728;26.710763;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";191;25.4406542806133;15.9334516662011;8.05609629467641;213.146873706935;-3.94444441795349;1977621;1
-80.345622;25.037989;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";192;26.9329798074405;8.40853174568636;8.05755747474369;205.08350132896;-52.4722213745117;2161294;1
-82.561671;27.055386;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";193;25.1053482446052;16.2707367683461;8.0566164481595;214.032559543631;-11.9166669845581;1939808;1
-82.598773;27.005389;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";194;25.1479692426151;16.0461068005187;8.05615118579475;213.937312379148;-13.0833330154419;1945209;1
-81.194122;25.324597;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";196;26.4102613356058;14.2798657382482;8.05095884537973;207.783052749186;-1.83333337306976;2128871;1
-81.882006;26.120531;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";198;25.8238630858275;15.1920574518154;8.05377272197179;211.741934640067;-7.05555534362793;2042441;1
-81.239498;24.112012;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";199;27.4692803656786;6.6491687387048;8.05541040660553;204.351104014535;-989.694458007812;2258494;1
-81.942099;26.397052;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";200;25.7176501579245;15.5388268505023;8.05387022378018;212.02488805729;-5.91666650772095;2015435;1
-81.997855;26.205016;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";201;25.7374594935084;15.2220950325361;8.05304634598498;211.838059631841;-10.8888893127441;2031637;1
-80.74635;25.05074;"Epinephelus itajara";"875db04c-1fc5-4fbf-9b88-da643abde58d";"GBIF";205;26.7222705486614;12.5817702811329;8.05286036790634;205.363894375162;-2.05555558204651;2155885;1
-80.67524;25.13695;"Epinephelus itajara";"875db04c-1fc5-4fbf-9b88-da643abde58d";"GBIF";206;26.6815583051861;12.7296846457675;8.05364730895791;205.437213315919;-4.25;2150485;1
-81.238039;19.294793;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";207;28.2223313691122;4.80624356591194;8.0530105403486;201.761041897774;-127.166664123535;2782391;1
-81.603707;24.496211;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";212;26.9748401814442;9.05310808808399;8.05687551210075;206.476267984152;-61.1388893127441;2220679;1
-78.71688;28.741401;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";215;26.0368388425792;8.35346653166916;8.06637991619531;206.745697455515;-872;1761652;1
-81.201797;29.935048;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";217;23.368440986266;15.3274665895;8.09034825176666;217.373798008687;-17.3611106872559;1631978;1
-81.552977;24.454441;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";220;26.9799292826518;8.9686328281615;8.05684540162533;206.355695132183;-79.6388854980469;2220680;1
-81.424509;24.47047;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";221;27.0530218459962;8.45587867381683;8.05676311645391;206.132561172744;-137.111114501953;2220683;1
-81.525483;24.57675;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";223;26.8808195633295;10.2720678675407;8.05673778429898;206.373675190319;-5.66666650772095;2209879;1
-80.037943;26.934053;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";224;26.239952822029;8.8893324199892;8.05748253637731;205.658723763286;-20.5833339691162;1956062;1
-82.715145;28.49614;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";228;24.1550080835905;18.3783798422806;8.04140452898553;219.155743054012;-2;1788577;1
-87.849569;15.942702;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";229;28.5482146316776;4.80458581894369;8.04913037874582;200.156631416647;-119.083335876465;3144126;1
-82.895957;24.781045;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";231;26.4840277815042;11.182854788697;8.06191363935573;208.095255010635;-38.5;2188248;1
-80.903923;24.994739;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";233;26.7966500670914;12.4418156064403;8.05280611998679;205.852081307387;-2;2166683;1
-81.687643;24.537681;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";236;26.9419554358889;9.49539007056965;8.05698026935042;206.821433392771;-7.16666650772095;2215277;1
-81.48008;24.437314;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";241;27.0590289814418;8.25103801979375;8.05683444709597;206.110046297103;-179.222229003906;2226083;1
-82.104113;26.164594;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";244;25.6607284381193;14.77848520626;8.0551042981861;212.151181952023;-15.8888893127441;2037035;1
-81.579058;24.620203;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";246;26.7610073547531;11.1947557638759;8.05660245024698;206.546950358316;-1.75;2204477;1
-80.509628;24.876304;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";249;27.030147338633;8.39053473636167;8.05605521067011;205.105935291563;-62.3611106872559;2177493;1
-81.463776;24.777914;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";250;26.751858831674;12.1949447850339;8.05495196258538;206.393483714138;-1.91666662693024;2188276;1
-80.231406;27.464887;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";254;25.4662953134552;9.11228926740508;8.0764506146708;209.637987828242;-12.722222328186;1896647;1
-86.768653;29.09028;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";255;25.0742738777916;11.6662524282374;8.07431302370175;214.130430212747;-500.194458007812;1723684;1
-86.543226;30.370151;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";257;23.3065155589846;15.8386007619627;8.06966377153593;222.449586838162;-8.88888931274414;1583263;1
-80.434853;24.901665;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";258;26.9957561673954;8.24156008495571;8.05642023792363;205.095715926276;-76.7777786254883;2172094;1
-81.440361;24.231943;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";259;27.2673375833589;7.35767151422678;8.05650890598798;205.107879059192;-469.194458007812;2247688;1
-75.635555;10.150881;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";261;28.3756738600387;4.67567862735161;8.04492567263607;203.37691669431;-5.61111116409302;3765485;1
-75.638104;10.07989;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";263;28.4742838375802;4.50141655040035;8.04647955440447;203.518344035394;-13.8055553436279;3776287;1
-78.878669;20.864315;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";264;28.1117811817714;6.44012052869378;8.05701453035528;202.007835734974;-14.0555553436279;2609606;1
-82.451042;24.088512;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";266;27.1817711395186;7.14016227685435;8.05555655705484;204.687682393076;-749.75;2263870;1
-80.023569;26.834183;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";272;26.7793046225909;8.7633553129214;8.0565811389762;205.575523192369;-11.8333330154419;1966864;1
-81.207951;19.245462;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";276;28.2290027571173;4.79788193694671;8.05295312031199;201.755609381452;-1374.30554199219;2787792;1
-75.873371;9.732843;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";277;28.5042222761637;4.09552084601303;8.04884625546227;203.78061172502;-99.5;3814089;1
-80.265944;25.028497;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";278;27.0490018268744;8.07129824933036;8.05751267579843;205.071657260828;-99.5833358764648;2161295;1
-80.895173;24.676082;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";279;27.0438084057352;8.84109377635046;8.05535071014403;205.396393863879;-62.5555572509766;2199090;1
-52.598805;5.372265;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";280;27.6194856787733;2.71914298953615;8.03136457855835;211.755412421427;-13.9166669845581;4284442;1
-80.54509;25.166288;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";281;26.6968080756673;12.1459854749249;8.05750092314488;205.336979417553;-2;2145087;1
-83.170086;28.010703;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";284;24.3569568431373;16.805925084124;8.05972015966255;217.50812459228;-19.1666660308838;1837177;1
-78.989133;20.781839;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";285;28.1517626613341;5.49626143610601;8.05687450969273;202.053932159817;-409.166656494141;2620406;1
-83.095738;27.958539;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";286;24.3619605693304;17.0841022519087;8.05422569617631;217.494840915212;-14.777777671814;1842580;1
-81.924874;24.438063;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";287;26.9715523904998;8.65259738146159;8.05765875524103;206.968793275185;-56.7777786254883;2226074;1
-80.109877;25.72673;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";289;26.8819595469901;9.44448376486236;8.05731337428165;205.378802825459;-5.02777767181396;2085684;1
-80.420515;27.951471;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";290;25.3427722407173;10.7008080663079;8.07912608708006;211.062901758184;-16;1842633;1
-67.25297;18.17202;"Epinephelus itajara";"b3b7d5c4-f73a-475b-a203-c6a1ddd040cd";"GBIF";291;27.9605612063381;4.6063861828914;8.05388136121191;203.246909382674;-83.6388854980469;2901492;1
-79.880759;26.81964;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";293;27.1820672855736;7.39022860490482;8.05655575424397;205.388619979642;-274.083343505859;1966867;1
-79.990309;26.894773;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";294;26.6427537845168;8.63226308505118;8.05703848713788;205.58477978035;-84.2222213745117;1961464;1
-67.24758;18.14658;"Epinephelus itajara";"b3b7d5c4-f73a-475b-a203-c6a1ddd040cd";"GBIF";298;27.9622691507917;4.76649209362098;8.05371250969474;203.253369053223;-12.722222328186;2906894;1
-67.20057;18.23353;"Epinephelus itajara";"b3b7d5c4-f73a-475b-a203-c6a1ddd040cd";"GBIF";300;27.998453437604;4.73494284510361;8.05391905749051;203.23578608996;-153.222229003906;2896092;1
-67.23322;17.99116;"Epinephelus itajara";"b3b7d5c4-f73a-475b-a203-c6a1ddd040cd";"GBIF";302;27.9396383285847;4.53689852492341;8.0534395949767;203.255464761292;-1.30555558204651;2923097;1
-66.95998;17.89755;"Epinephelus itajara";"b3b7d5c4-f73a-475b-a203-c6a1ddd040cd";"GBIF";303;27.9230444858521;4.39511484754568;8.05393786581299;203.2752447656;-360.166656494141;2933904;1
-66.88836;17.93626;"Epinephelus itajara";"b3b7d5c4-f73a-475b-a203-c6a1ddd040cd";"GBIF";304;27.9409599081755;4.4443656983404;8.05414040086645;203.282829731944;-113;2928505;1
-67.3299;18.0017;"Epinephelus itajara";"b3b7d5c4-f73a-475b-a203-c6a1ddd040cd";"GBIF";306;27.9186966597328;4.46551067948714;8.05347244928644;203.260919407551;-20.3055553436279;2917694;1
-67.05067;17.93937;"Epinephelus itajara";"b3b7d5c4-f73a-475b-a203-c6a1ddd040cd";"GBIF";308;27.9491227080764;4.48677341561596;8.05374749835013;203.268715233704;-10.8055553436279;2928501;1
-67.0485;17.93472;"Epinephelus itajara";"b3b7d5c4-f73a-475b-a203-c6a1ddd040cd";"GBIF";309;27.9447253174524;4.45715430887055;8.05383377643973;203.269327071696;-13.4444446563721;2928502;1
-80.88788;25.065937;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";310;26.680442516139;12.9570414818896;8.0528723768993;205.787863770705;-5.02777767181396;2155882;1
-66.52824;17.89507;"Epinephelus itajara";"b3b7d5c4-f73a-475b-a203-c6a1ddd040cd";"GBIF";311;27.9173480120437;4.49435173083495;8.05457728646921;203.328186283371;-14;2933913;1
-66.7563;17.9649;"Epinephelus itajara";"b3b7d5c4-f73a-475b-a203-c6a1ddd040cd";"GBIF";312;27.9334181201897;4.45073550671138;8.0542064899652;203.290930765178;-18;2923106;1
-66.3025;17.93457;"Epinephelus itajara";"b3b7d5c4-f73a-475b-a203-c6a1ddd040cd";"GBIF";313;27.9326493958033;4.54547177849867;8.05462406805004;203.375749320856;-15.3611106872559;2928516;1
-66.60856;17.90404;"Epinephelus itajara";"b3b7d5c4-f73a-475b-a203-c6a1ddd040cd";"GBIF";314;27.9335567864868;4.5052048468073;8.05446807243576;203.314052495097;-90.1666641235352;2928510;1
-67.48833;18.382;"Epinephelus itajara";"b3b7d5c4-f73a-475b-a203-c6a1ddd040cd";"GBIF";315;27.8759027913955;4.20054714605182;8.05434965178173;203.302072633432;-363.194458007812;2879884;1
-66.21401;17.91544;"Epinephelus itajara";"b3b7d5c4-f73a-475b-a203-c6a1ddd040cd";"GBIF";317;27.9137662372601;4.52285866311679;8.05465252457737;203.390879991253;-5.55555534362793;2928518;1
-66.74697;17.95955;"Epinephelus itajara";"b3b7d5c4-f73a-475b-a203-c6a1ddd040cd";"GBIF";319;27.9314811658005;4.4661290259452;8.05438926968104;203.307055350914;-7.41666650772095;2923107;1
-82.971014;27.819399;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";322;24.4716711969788;17.3081710198747;8.05543968252181;217.018490157222;-8.94444465637207;1858785;1
-67.26688;18.35072;"Epinephelus itajara";"b3b7d5c4-f73a-475b-a203-c6a1ddd040cd";"GBIF";323;27.9462164145563;4.44497504027481;8.05429138141687;203.264527663257;-73.3055572509766;2879888;1
-67.26997;18.34732;"Epinephelus itajara";"b3b7d5c4-f73a-475b-a203-c6a1ddd040cd";"GBIF";324;27.9666975538222;4.49715033623553;8.05402641755978;203.249048513663;-341.5;2885289;1
-61.459723;10.572922;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";328;27.9604576735341;3.87133678193255;7.99500614216916;204.211177795589;-1;3722560;1
-65.48794;18.08057;"Epinephelus itajara";"b3b7d5c4-f73a-475b-a203-c6a1ddd040cd";"GBIF";331;27.808230404865;4.47711389706991;8.05408446446122;203.466168943709;-73.1666641235352;2912330;1
-65.2773;18.27587;"Epinephelus itajara";"b3b7d5c4-f73a-475b-a203-c6a1ddd040cd";"GBIF";333;27.7442810158228;4.46602538988383;8.05353566044396;203.367320655185;-11.722222328186;2890730;1
-65.19714;18.13869;"Epinephelus itajara";"b3b7d5c4-f73a-475b-a203-c6a1ddd040cd";"GBIF";335;27.7504974247687;4.44124413826378;8.05408713645701;203.499581251312;-359.027770996094;2906935;1
-65.56711;18.35466;"Epinephelus itajara";"b3b7d5c4-f73a-475b-a203-c6a1ddd040cd";"GBIF";336;27.8329418634599;4.54326148541882;8.05403526973237;203.415228519885;-14.3888893127441;2879922;1
-65.53089;18.36033;"Epinephelus itajara";"b3b7d5c4-f73a-475b-a203-c6a1ddd040cd";"GBIF";337;27.8160326928442;4.50526792757038;8.05393571448413;203.385309738942;-27.0555553436279;2879923;1
-65.56555;18.33537;"Epinephelus itajara";"b3b7d5c4-f73a-475b-a203-c6a1ddd040cd";"GBIF";338;27.867870525601;4.69329499061195;8.05374456881303;203.34781890338;-12.4166669845581;2885323;1
-65.59008;18.08964;"Epinephelus itajara";"b3b7d5c4-f73a-475b-a203-c6a1ddd040cd";"GBIF";340;27.794008004739;4.48208271703643;8.05413092759746;203.45423184902;-123.305557250977;2912328;1
-66.0517;18.46222;"Epinephelus itajara";"b3b7d5c4-f73a-475b-a203-c6a1ddd040cd";"GBIF";345;27.7645629548342;4.30089842199746;8.05536942911471;203.641720626904;-71.2777786254883;2869110;1
-80.354426;25.128822;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";349;26.8051039533213;10.5147441695457;8.05820181634691;205.218112945557;-0.472222208976746;2150491;1
-81.57881;24.789894;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";350;26.6587645147634;12.291931564519;8.05564671867997;207.106509164238;-4.80555534362793;2188274;1
-67.950766;18.098323;"Epinephelus itajara";"b3b7d5c4-f73a-475b-a203-c6a1ddd040cd";"GBIF";353;27.8928979917708;4.0722664335939;8.05360047304648;203.225120940151;-422.638885498047;2912280;1
-81.587098;24.520443;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";354;26.9563681336601;9.24566725760774;8.05683674114363;206.405995639928;-9.77777767181396;2215279;1
-79.90904;26.831215;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";355;27.0717726662178;7.85238297226655;8.05660211774552;205.493086715041;-197.611114501953;1966866;1
-83.587449;29.622443;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";361;23.4753644019545;18.4642633936221;8.04309895713;220.878447439389;-5.63888883590698;1664337;1
-24.7808;37.2651;"Epinephelus itajara";"66f6192f-6cc0-45fd-a2d1-e76f5ae3eab2";"GBIF";362;19.3562905575105;9.28865457051485;8.04779118595294;235.441142572698;-287.277770996094;839160;1
-81.85683;24.895526;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";363;26.3388494424064;12.5324395817112;8.05719156698747;208.605340437456;-15.6944446563721;2177466;1
-47.224698;-0.524576;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";364;28.4743872113613;1.94916191581394;7.98758969353701;201.789406133875;-14.0833330154419;4921867;1
-83.448374;26.651464;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";366;25.5226767044262;11.5344995557648;8.069371503655;212.662467239373;-53.2777786254883;1982999;1
-81.740551;25.863202;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";368;25.9565416491038;14.8422379261316;8.05286591788997;210.931012072888;-3.44444441795349;2069449;1
-48.332268;-27.271889;"Epinephelus itajara";"4a48410a-eefa-4035-b547-0dd29e31d8f8";"GBIF";370;22.327699946236;12.7158101607403;8.07283517303356;224.330596157062;-24.4722213745117;7811380;1
-82.820434;24.600694;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";371;26.5423026745209;10.845373636036;8.0613437922094;207.623391702306;-14.9444446563721;2204452;1
-81.15274;25.253062;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";372;26.4618374331512;14.0347115090636;8.05105576079567;207.542518538277;0;2134272;1
-81.98594;24.576586;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";373;26.7412926834002;11.2490591689394;8.05792234034247;207.476935042419;-2.02777767181396;2209870;1
-38.724107;-17.856681;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";376;25.8912359083035;4.58356619106948;8.0612159967206;208.415589422112;-7.58333349227905;6796184;1
-38.645338;-17.809686;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";377;25.8843546149486;4.39046809525155;8.06177475669019;208.438325038979;-16.8888893127441;6790785;1
-81.609048;25.505568;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";380;26.130660370629;14.5284353868511;8.05304532850289;210.048112168597;-8.13888931274414;2107258;1
-82.695752;27.467098;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";383;24.8464003263412;17.2362984654388;8.05553775848455;215.561441211399;0;1896598;1
-67.312483;18.139382;"Epinephelus itajara";"a050fb15-1ab6-4d29-b444-b7b8ae576499";"GBIF";384;27.935398559652;4.54802250691197;8.05371979955325;203.260450859284;-15.9444446563721;2906892;1
-67.398796;18.052925;"Epinephelus itajara";"a050fb15-1ab6-4d29-b444-b7b8ae576499";"GBIF";387;27.9168568500867;4.44572714715783;8.05354758753207;203.268378215326;-24.9444446563721;2912292;1
-67.400484;18.075077;"Epinephelus itajara";"a050fb15-1ab6-4d29-b444-b7b8ae576499";"GBIF";388;27.9059272357563;4.351187048448;8.05351550096905;203.271420282272;-115.111114501953;2912291;1
-67.276227;18.126411;"Epinephelus itajara";"a050fb15-1ab6-4d29-b444-b7b8ae576499";"GBIF";389;27.9542237026662;4.68649577723952;8.05371277358937;203.255212228723;-9.88888931274414;2906893;1
-67.323681;18.154388;"Epinephelus itajara";"a050fb15-1ab6-4d29-b444-b7b8ae576499";"GBIF";390;27.9414779727756;4.50522550902889;8.05387814465855;203.256659322364;-70.4722213745117;2901491;1
-65.69718;18.38013;"Epinephelus itajara";"a050fb15-1ab6-4d29-b444-b7b8ae576499";"GBIF";412;27.7865026869;4.46082450297894;8.05458785606225;203.57195381915;-3.55555558204651;2879920;1
-65.52843;18.34105;"Epinephelus itajara";"a050fb15-1ab6-4d29-b444-b7b8ae576499";"GBIF";414;27.834455148403;4.55313604018732;8.05358840237391;203.307325046441;-22.25;2885324;1
-65.6946;18.40051;"Epinephelus itajara";"a050fb15-1ab6-4d29-b444-b7b8ae576499";"GBIF";430;27.7707178912299;4.4357829201976;8.05478771790573;203.634640058134;-26.3333339691162;2874519;1
-80.318362;25.494951;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";433;26.6756811730645;11.8196330700694;8.06282061363688;206.492597795413;-0.0277777779847383;2112685;1
-82.742687;27.644968;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";434;24.73317098015;17.4925152901718;8.05562660192663;215.836641016458;-2.58333325386047;1880394;1
-67.375088;18.011615;"Epinephelus itajara";"a050fb15-1ab6-4d29-b444-b7b8ae576499";"GBIF";435;27.9102642660914;4.37753202975786;8.05348342404903;203.268574322766;-26.5555553436279;2917693;1
-67.031767;17.889628;"Epinephelus itajara";"a050fb15-1ab6-4d29-b444-b7b8ae576499";"GBIF";438;27.9229042262238;4.3943189653402;8.05383676027527;203.271944326688;-227.305557250977;2933903;1
-67.337566;17.984642;"Epinephelus itajara";"a050fb15-1ab6-4d29-b444-b7b8ae576499";"GBIF";442;27.9118083979296;4.40146468709071;8.0534485778504;203.261928416878;-15.5555553436279;2923095;1
-67.120052;17.928898;"Epinephelus itajara";"a050fb15-1ab6-4d29-b444-b7b8ae576499";"GBIF";445;27.9399735473789;4.46309581387633;8.0535719327136;203.264466410972;-8.97222232818604;2928500;1
-81.429102;24.729707;"Epinephelus itajara";"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"GBIF";450;26.821968311395;11.7861136431076;8.05517951850443;206.164112295165;-0.444444447755814;2193678;1
-81.4185;13.3888;"Epinephelus itajara";"6ab92616-e7f9-47a9-8dd6-d7d129fafd08";"GBIF";451;28.1519929935509;3.0618025331841;8.04455519429622;201.165636676082;-290.611114501953;3419705;1
-67.244509;17.894373;"Epinephelus itajara";"a050fb15-1ab6-4d29-b444-b7b8ae576499";"GBIF";453;27.9055759175455;4.31427150703173;8.05342777199291;203.275044347181;-355.083343505859;2933899;1
-67.221677;17.912688;"Epinephelus itajara";"a050fb15-1ab6-4d29-b444-b7b8ae576499";"GBIF";454;27.9217253314183;4.39131232251279;8.05346544143752;203.261422630019;-10.3333330154419;2928498;1
-66.996646;17.908242;"Epinephelus itajara";"a050fb15-1ab6-4d29-b444-b7b8ae576499";"GBIF";455;27.9450728387631;4.45679177757685;8.05390256983915;203.270191676076;-8.02777767181396;2928503;1
-65.578467;18.105083;"Epinephelus itajara";"a050fb15-1ab6-4d29-b444-b7b8ae576499";"GBIF";461;27.8187824203426;4.52434971549983;8.05394961551842;203.405157931013;-2.41666674613953;2906927;1
-65.636683;18.116817;"Epinephelus itajara";"a050fb15-1ab6-4d29-b444-b7b8ae576499";"GBIF";462;27.8282031194795;4.5350953563751;8.05416912502713;203.415351019965;-14.0833330154419;2906926;1
-67.296617;17.922394;"Epinephelus itajara";"a050fb15-1ab6-4d29-b444-b7b8ae576499";"GBIF";463;27.9128895635804;4.356709815023;8.05344930356855;203.261835178005;-15.0833330154419;2928497;1
-66.03983;18.45491;"Epinephelus itajara";"a050fb15-1ab6-4d29-b444-b7b8ae576499";"GBIF";464;27.7579006486542;4.32311717954134;8.05521636670764;203.650578396478;-87.1388854980469;2869111;1
-65.96675;18.45483;"Epinephelus itajara";"a050fb15-1ab6-4d29-b444-b7b8ae576499";"GBIF";465;27.7535888978143;4.33405808397197;8.0551803721439;203.664182335004;-105.055557250977;2869112;1
-66.1508;18.46835;"Epinephelus itajara";"a050fb15-1ab6-4d29-b444-b7b8ae576499";"GBIF";467;27.7750295150931;4.27741634187013;8.05545781401431;203.618982040343;-28.75;2869108;1
-67.261966;17.894529;"Epinephelus itajara";"a050fb15-1ab6-4d29-b444-b7b8ae576499";"GBIF";468;27.9010595906714;4.29724082153344;8.0533973688849;203.275156031847;-529.277770996094;2933898;1
-67.302086;17.942771;"Epinephelus itajara";"a050fb15-1ab6-4d29-b444-b7b8ae576499";"GBIF";469;27.8946496945515;4.29788557172211;8.0534325520602;203.264973378085;-169.08332824707;2928496;1
-65.51472;18.20235;"Epinephelus itajara";"a050fb15-1ab6-4d29-b444-b7b8ae576499";"GBIF";470;27.838487484361;4.57403267612827;8.05335641793842;203.251074411208;-11.8888893127441;2896126;1
-65.612017;18.097183;"Epinephelus itajara";"a050fb15-1ab6-4d29-b444-b7b8ae576499";"GBIF";481;27.8121682178759;4.48471062380307;8.05431757516149;203.447400800929;-348.888885498047;2912327;1
-65.71547;18.1448;"Epinephelus itajara";"a050fb15-1ab6-4d29-b444-b7b8ae576499";"GBIF";484;27.8786877207862;4.75728526173697;8.0546255317675;203.460148091422;-12.472222328186;2906924;1
-67.236793;18.006339;"Epinephelus itajara";"a050fb15-1ab6-4d29-b444-b7b8ae576499";"GBIF";487;27.9471419222373;4.62128846523312;8.0534521745559;203.255339328865;-11;2917696;1
